VIN,accident,body_style,damage,drive_type,engine,ext_color,fuel,int_color,location,mileage,one_owner,personal,price,service,transmission,name,make,model,trim,special
JN8AS5MV9FW752680,No accidents reported to CARFAX,SUV,No other damage reported to CARFAX,AWD,4 Cyl 2.5 L,Red,Gasoline,Black,"Syosset, NY ","18,743",CARFAX 1-Owner vehicle,Service history records,"14,490.00",Nissan Certified Pre-Owned,Automatic,2015,Nissan,Rogue S,,
JTDBT123730289072,No accidents reported to CARFAX,Sedan,No other damage reported to CARFAX,FWD,4 Cyl 1.5 L,Blue,Gasoline,Unspecified,"New Rochelle, NY ","73,481",CARFAX 1-Owner vehicle,Personal vehicle,"4,810.00",Service history records,Automatic,2003,Toyota,Echo Base,,
JM3TB28V480163417,No accidents reported to CARFAX,SUV,No other damage reported to CARFAX,FWD,6 Cyl 3.7 L,Black,Gasoline,Unspecified,"North Brunswick, NJ ","61,258",CARFAX 1-Owner vehicle,Personal vehicle,"7,995.00",Service history records,Automatic,2008,Mazda,CX-9 Sport,,
JM3ER2WM2A0343239,No accidents reported to CARFAX,SUV,No other damage reported to CARFAX,FWD,4 Cyl 2.5 L,Black,Gasoline,Black,"Wall Township, NJ ","85,815",CARFAX 1-Owner vehicle,Personal vehicle,"6,995.00",Service history records,Automatic,2010,Mazda,CX-7 i,SV,
3N1AB7AP0FY226494,No accidents reported to CARFAX,Sedan,No other damage reported to CARFAX,FWD,4 Cyl 1.8 L,Gray,Gasoline,Black,"Syosset, NY ","16,917",CARFAX 1-Owner vehicle,Nissan Certified Pre-Owned,"10,490.00",At least 1 open recall,Automatic,2015,Nissan,Sentra SV,,
JHLRD78986C039419,No accidents reported to CARFAX,SUV,No other damage reported to CARFAX,4WD,4 Cyl 2.4 L,Beige,Gasoline,White,"Mine Hill, NJ ","116,016",CARFAX 1-Owner vehicle,Personal vehicle,"7,495.00",Service history records,Automatic,2006,Honda,CR-V SE,,
2HNYD2H42AH515065,No accidents reported to CARFAX,SUV,No other damage reported to CARFAX,AWD,6 Cyl 3.7 L,Red,Gasoline,Unspecified,"Summit, NJ ","96,931",CARFAX 1-Owner vehicle,Personal vehicle,"13,888.00",Service history records,Automatic,2010,Acura,MDX Technology,Entertainment,
ML32F3FJ1JHF02176,No accidents reported to CARFAX,Sedan,No other damage reported to CARFAX,FWD,3 Cyl 1.2 L,Gray,Gasoline,Gray,"Asbury Park, NJ ","5,356",CARFAX 1-Owner vehicle,Personal vehicle,"11,995.00",Service history records,Automatic,2018,Mitsubishi,Mirage,G4 ES,
1N4AL21EX9N483469,No accidents reported to CARFAX,Sedan,No other damage reported to CARFAX,FWD,4 Cyl 2.5 L,Gray,Gasoline,Black,"Wall Township, NJ ","65,333",CARFAX 1-Owner vehicle,Personal vehicle,"6,995.00",Service history records,Automatic,2009,Nissan,Altima ,,
YV1672MC2CJ123099,No accidents reported to CARFAX,Convertible,No other damage reported to CARFAX,FWD,5 Cyl 2.5 L,Blue,Gasoline,White,"Hawthorne, NJ ","83,372",CARFAX 1-Owner vehicle,Personal vehicle,"13,995.00",Service history records,Automatic,2012,Volvo,C70 T5,,
WDDSJ4GB4EN140086,No accidents reported to CARFAX,Sedan,No other damage reported to CARFAX,AWD,4 Cyl 2.0 L,Black,Gasoline,Black,"Richmond Hill, NY ","73,672",CARFAX 1-Owner vehicle,Personal lease vehicle,"14,980.00",Service history records,Automatic,2014,Mercedes-Benz,CLA 250,,
1VWAT7A31FC067496,No accidents reported to CARFAX,Sedan,No other damage reported to CARFAX,FWD,4 Cyl 1.8 L,Gray,Gasoline,Gray,"Lynbrook, NY ","15,831",CARFAX 1-Owner vehicle,Personal lease vehicle,"12,995.00",Service history records,Automatic,2015,Volkswagen,Passat Wolfsburg,Edition,
WMWXM5C5XFT937868,No accidents reported to CARFAX,Hatchback,No other damage reported to CARFAX,FWD,3 Cyl 1.5 L,White,Gasoline,Black,"Wall Township, NJ ","31,083",CARFAX 1-Owner vehicle,Personal lease vehicle,"12,995.00",Service history records,Automatic,2015,Mini,Cooper ,,
1FADP3F24EL434845,No accidents reported to CARFAX,Sedan,No other damage reported to CARFAX,FWD,4 Cyl 2.0 L,Gray,Gasoline,Gray,"New Windsor, NY ","48,162",CARFAX 1-Owner vehicle,Personal vehicle,"9,995.00",Regular oil changes,Automatic,2014,Ford,Focus SE,,
1HGCR2F51FA245377,No accidents reported to CARFAX,Sedan,No other damage reported to CARFAX,FWD,4 Cyl 2.4 L,Gray,Gasoline,Black,"Wilton, CT ","45,409",CARFAX 1-Owner vehicle,Personal vehicle,"14,998.00",Service history record,Automatic,2015,Honda,Accord Sport,,
1C4PJMCS0FW552670,No accidents reported to CARFAX,SUV,No other damage reported to CARFAX,4WD,6 Cyl 3.2 L,Black,Gasoline,Black,"Shrewsbury, NJ ","92,851",CARFAX 1-Owner vehicle,Personal vehicle,"13,995.00",Regular oil changes,Automatic,2015,Jeep,Cherokee Latitude,,
1VWAT7A30EC109848,No accidents reported to CARFAX,Sedan,No other damage reported to CARFAX,FWD,4 Cyl 1.8 L,Silver,Gasoline,Black,"Saint James, NY ","32,699",CARFAX 1-Owner vehicle,Personal vehicle,"10,999.00",Service history records,Automatic,2014,Volkswagen,Passat S,,
KMHDH6AH8EU025502,No accidents reported to CARFAX,Coupe,No other damage reported to CARFAX,FWD,4 Cyl 2.0 L,Blue,Gasoline,Black,"Jamaica, NY ","49,820",CARFAX 1-Owner vehicle,Service history records,"9,385.00",At least 1 open recall,Automatic,2014,Hyundai,Elantra ,,
19XFB2F51FE224591,No accidents reported to CARFAX,Sedan,No other damage reported to CARFAX,FWD,4 Cyl 1.8 L,Gray,Gasoline,Black,"Staten Island, NY ","5,484",CARFAX 1-Owner vehicle,Personal lease vehicle,"14,295.00",Service history records,Automatic,2015,Honda,Civic LX,,
WVWHD7AJ4EW010414,No accidents reported to CARFAX,Hatchback,No other damage reported to CARFAX,FWD,4 Cyl 2.0 L,White,Gasoline,Black,"Bridgewater, NJ ","59,454",CARFAX 1-Owner vehicle,Personal vehicle,"13,999.00",Service history records,Automatic,2014,Volkswagen,GTI Drivers,Edition,
1C4NJDEB1ED816199,No accidents reported to CARFAX,SUV,No other damage reported to CARFAX,4WD,4 Cyl 2.4 L,Unspecified,Gasoline,Gray,"Greenvale, NY ","15,800",CARFAX 1-Owner vehicle,Service history records,"13,995.00",At least 1 open recall,Automatic,2014,Jeep,Compass Latitude,,
1FADP3F29EL457070,No accidents reported to CARFAX,Sedan,No other damage reported to CARFAX,FWD,4 Cyl 2.0 L,Silver,Gasoline,Black,"Hackettstown, NJ ","13,416",CARFAX 1-Owner vehicle,Personal lease vehicle,"10,996.00",Regular oil changes,Automatic,2014,Ford,Focus SE,,
JTLZE4FE7DJ034640,No accidents reported to CARFAX,Wagon,No other damage reported to CARFAX,FWD,4 Cyl 2.4 L,Blue,Gasoline,Black,"Springfield, NJ ","99,815",CARFAX 1-Owner vehicle,Personal vehicle,"7,922.00",Service history record,Automatic,2013,Scion,xB ,,
1HGCR2F58FA088690,No accidents reported to CARFAX,Sedan,No other damage reported to CARFAX,FWD,4 Cyl 2.4 L,Black,Gasoline,Black,"Hackettstown, NJ ","45,002",CARFAX 1-Owner vehicle,Personal lease vehicle,"14,463.00",Service history record,Automatic,2015,Honda,Accord Sport,,
KM8JU3AC9CU517244,No accidents reported to CARFAX,SUV,No other damage reported to CARFAX,FWD,4 Cyl 2.4 L,Bronze,Gasoline,Black,"Old Bridge, NJ ","41,915",CARFAX 1-Owner vehicle,Personal vehicle,"11,999.00",Service history records,Automatic,2012,Hyundai,Tucson GLS,,
1HGCR2F3XFA090617,No accidents reported to CARFAX,Sedan,No other damage reported to CARFAX,FWD,4 Cyl 2.4 L,Gray,Gasoline,Unspecified,"Glen Head, NY ","31,982",CARFAX 1-Owner vehicle,Personal lease vehicle,"14,200.00",Service history records,Automatic,2015,Honda,Accord LX,,
2T1BURHE0FC451185,No accidents reported to CARFAX,Sedan,No other damage reported to CARFAX,FWD,4 Cyl 1.8 L,Gray,Gasoline,Black,"Blauvelt, NY ","31,653",CARFAX 1-Owner vehicle,Personal lease vehicle,"13,995.00",Regular oil changes,Automatic,2015,Toyota,Corolla S,Plus,
1G1PE5SB2G7159785,No accidents reported to CARFAX,Sedan,No other damage reported to CARFAX,FWD,4 Cyl 1.4 L,Black,Gasoline,Unspecified,"North Brunswick, NJ ","15,592",CARFAX 1-Owner vehicle,Personal lease vehicle,"13,500.00",Regular oil changes,Automatic,2016,Chevrolet,Cruze LT,LT1,
3GCPKSE77DG317026,No accidents reported to CARFAX,Pickup,No other damage reported to CARFAX,4WD,8 Cyl 5.3 L,Black,Flexible-Fuel,Unspecified,"Inwood, NY ","145,140",CARFAX 1-Owner vehicle,Personal vehicle,"13,999.00",Service history record,Automatic,2013,Chevrolet,Silverado,1500 LT,
1C3CCBBB7DN598440,No accidents reported to CARFAX,Sedan,No other damage reported to CARFAX,FWD,4 Cyl 2.4 L,Unspecified,Gasoline,Unspecified,"East Meadow, NY ","72,994",CARFAX 1-Owner vehicle,Personal vehicle,"8,483.00",Regular oil changes,Automatic,2013,Chrysler,200 Touring,,
2FMHK6DT4DBD33354,No accidents reported to CARFAX,SUV,No other damage reported to CARFAX,AWD,6 Cyl 3.5 L,Gray,Gasoline,Black,"Mountain Lakes, NJ ","109,273",CARFAX 1-Owner vehicle,Personal vehicle,"13,895.00",Service history records,Automatic,2013,Ford,Flex Limited,,
JTEES43A082020160,No accidents reported to CARFAX,SUV,No other damage reported to CARFAX,4WD,6 Cyl 3.5 L,Green,Gasoline,Tan,"Saint James, NY ","87,963",CARFAX 1-Owner vehicle,Personal vehicle,"11,988.00",Service history records,Automatic,2008,Toyota,Highlander Sport,,
5TDBK3EH7AS007710,No accidents reported to CARFAX,SUV,No other damage reported to CARFAX,4WD,6 Cyl 3.5 L,Gray,Gasoline,Gray,"Saint James, NY ","89,781",CARFAX 1-Owner vehicle,Personal vehicle,"12,988.00",Service history records,Automatic,2010,Toyota,Highlander Base,,
5NPE24AF0FH173619,No accidents reported to CARFAX,Sedan,No other damage reported to CARFAX,FWD,4 Cyl 2.4 L,Black,Gasoline,Gray,"Queens Village, NY ","42,211",CARFAX 1-Owner vehicle,Personal lease vehicle,"10,918.00",Service history records,Automatic,2015,Hyundai,Sonata SE,,
1G11C5SLXFF105305,No accidents reported to CARFAX,Sedan,No other damage reported to CARFAX,FWD,4 Cyl 2.5 L,White,Gasoline,Black,"Asbury Park, NJ ","65,455",CARFAX 1-Owner vehicle,Personal vehicle,"12,495.00",Service history records,Automatic,2015,Chevrolet,Malibu LT,LT1,
1HGCR2F32FA271355,No accidents reported to CARFAX,Sedan,No other damage reported to CARFAX,FWD,4 Cyl 2.4 L,Black,Gasoline,Black,"Elmhurst, NY ","34,989",CARFAX 1-Owner vehicle,Personal lease vehicle,"12,808.00",Service history records,Automatic,2015,Honda,Accord LX,,
5NPE34AF3FH042584,No accidents reported to CARFAX,Sedan,No other damage reported to CARFAX,FWD,4 Cyl 2.4 L,Gray,Gasoline,Gray,"White Plains, NY ","59,783",CARFAX 1-Owner vehicle,Personal vehicle,"13,788.00",Service history records,Automatic,2015,Hyundai,Sonata Limited,Edition,
19XFB2F80FE254448,No accidents reported to CARFAX,Sedan,No other damage reported to CARFAX,FWD,4 Cyl 1.8 L,Gray,Gasoline,Black,"West Nyack, NY ","37,347",CARFAX 1-Owner vehicle,Personal lease vehicle,"11,500.00",Service history records,Automatic,2015,Honda,Civic EX,,
WP0CA29893U624245,No accidents reported to CARFAX,Convertible,No other damage reported to CARFAX,RWD,6 Cyl 2.7 L,Turquoise,Gasoline,Black,"Hasbrouck Heights, NJ ","67,224",CARFAX 1-Owner vehicle,Personal vehicle,"10,999.00",Service history records,Automatic,2003,Porsche,Boxster Base,,
5GZEV13D49J198549,No accidents reported to CARFAX,SUV,No other damage reported to CARFAX,AWD,6 Cyl 3.6 L,Gold,Gasoline,Unspecified,"Medford, NY ","84,292",CARFAX 1-Owner vehicle,Service history records,"8,995.00",At least 1 open recall,Automatic,2009,Saturn,Outlook XE,,
JN8AZ1MW1EW528668,No accidents reported to CARFAX,SUV,No other damage reported to CARFAX,AWD,6 Cyl 3.5 L,Bronze,Gasoline,Unspecified,"Inwood, NY ","41,352",CARFAX 1-Owner vehicle,Service history records,"14,999.00",Nissan Certified Pre-Owned,Automatic,2014,Nissan,Murano S,,
JN8AS58V19W446751,No accidents reported to CARFAX,SUV,No other damage reported to CARFAX,AWD,4 Cyl 2.5 L,Unspecified,Gasoline,Gray,"Hempstead, NY ","126,169",CARFAX 1-Owner vehicle,Personal vehicle,"6,355.00",Service history records,Automatic,2009,Nissan,Rogue S,,
1FMCU9D75BKA71954,No accidents reported to CARFAX,SUV,No other damage reported to CARFAX,4WD,4 Cyl 2.5 L,Gold,Gasoline,Black,"Mine Hill, NJ ","146,159",CARFAX 1-Owner vehicle,Personal vehicle,"5,995.00",Service history record,Automatic,2011,Ford,Escape XLT,,
JN8AS58V39W433421,No accidents reported to CARFAX,SUV,No other damage reported to CARFAX,AWD,4 Cyl 2.5 L,Gray,Gasoline,Unspecified,"Brooklyn, NY ","28,820",CARFAX 1-Owner vehicle,Personal lease vehicle,"10,295.00",Service history records,Automatic,2009,Nissan,Rogue SL,,
KNMAT2MV7FP531712,No accidents reported to CARFAX,SUV,No other damage reported to CARFAX,AWD,4 Cyl 2.5 L,Black,Gasoline,Black,"Long Island City, NY ","26,390",CARFAX 1-Owner vehicle,Personal lease vehicle,"14,981.00",Service history records,Automatic,2015,Nissan,Rogue SV,,
1J4PN2GK4BW555207,No accidents reported to CARFAX,SUV,No other damage reported to CARFAX,4WD,6 Cyl 3.7 L,Black,Gasoline,Gray,"Medford, NY ","94,437",CARFAX 1-Owner vehicle,Personal vehicle,"9,995.00",Service history records,Automatic,2011,Jeep,Liberty Sport,,
5NPDH4AE6GH788047,No accidents reported to CARFAX,Sedan,No other damage reported to CARFAX,FWD,4 Cyl 1.8 L,Black,Gasoline,Black,"Rahway, NJ ","23,751",CARFAX 1-Owner vehicle,Personal lease vehicle,"10,999.00",Service history records,Automatic,2016,Hyundai,Elantra SE,,
1HGCR2F35FA021253,No accidents reported to CARFAX,Sedan,No other damage reported to CARFAX,FWD,4 Cyl 2.4 L,Gray,Gasoline,Gray,"Woodside, NY ","17,501",CARFAX 1-Owner vehicle,Personal lease vehicle,"14,752.00",Service history records,Automatic,2015,Honda,Accord LX,,
3MZBM1U75FM139585,No accidents reported to CARFAX,Sedan,No other damage reported to CARFAX,FWD,4 Cyl 2.0 L,Silver,Gasoline,Black,"Richmond Hill, NY ","35,915",CARFAX 1-Owner vehicle,Personal lease vehicle,"10,980.00",Service history records,Automatic,2015,Mazda,Mazda3 i,Sport,
5NPE24AF3GH274283,No accidents reported to CARFAX,Sedan,No other damage reported to CARFAX,FWD,4 Cyl 2.4 L,Black,Gasoline,Tan,"South Plainfield, NJ ","40,686",CARFAX 1-Owner vehicle,Personal vehicle,"11,700.00",Service history records,Automatic,2016,Hyundai,Sonata SE,,
2FMDK49C98BB45446,No accidents reported to CARFAX,SUV,No other damage reported to CARFAX,AWD,6 Cyl 3.5 L,Red,Gasoline,Unspecified,"Danbury, CT ","113,793",CARFAX 1-Owner vehicle,Service history records,"8,903.00",At least 1 open recall,Automatic,2008,Ford,Edge Limited,,
1GKFK23089R179087,No accidents reported to CARFAX,SUV,No other damage reported to CARFAX,4WD,8 Cyl 5.3 L,Gold,Flexible-Fuel,Tan,"Bridgeport, CT ","141,506",CARFAX 1-Owner vehicle,Personal vehicle,"12,495.00",Service history records,Automatic,2009,GMC,Yukon SLE,,
3FA6P0H71GR349224,No accidents reported to CARFAX,Sedan,No other damage reported to CARFAX,FWD,4 Cyl 2.5 L,Black,Gasoline,Unspecified,"Summit, NJ ","35,805",CARFAX 1-Owner vehicle,Service history records,"15,000.00",Ford Certified Pre-Owned,Automatic,2016,Ford,Fusion SE,,
1VWBT7A35FC016295,No accidents reported to CARFAX,Sedan,No other damage reported to CARFAX,FWD,4 Cyl 1.8 L,White,Gasoline,Black,"Bronx, NY ","9,408",CARFAX 1-Owner vehicle,Personal lease vehicle,"14,695.00",Regular oil changes,Automatic,2015,Volkswagen,Passat SE,,
1HGCR2F52FA134174,No accidents reported to CARFAX,Sedan,No other damage reported to CARFAX,FWD,4 Cyl 2.4 L,Silver,Gasoline,Black,"Bay Shore, NY ","40,857",CARFAX 1-Owner vehicle,Personal lease vehicle,"14,995.00",Service history records,Automatic,2015,Honda,Accord Sport,,
5J8TB182X8A020962,No accidents reported to CARFAX,SUV,No other damage reported to CARFAX,AWD,4 Cyl 2.3 L,Blue,Gasoline,Brown,"Hasbrouck Heights, NJ ","151,722",CARFAX 1-Owner vehicle,Personal vehicle,"6,999.00",Service history records,Automatic,2008,Acura,RDX ,,
5NPE24AFXFH158058,No accidents reported to CARFAX,Sedan,No other damage reported to CARFAX,FWD,4 Cyl 2.4 L,Red,Gasoline,Unspecified,"Freehold, NJ ","27,035",CARFAX 1-Owner vehicle,Service history records,"13,999.00",Hyundai Certified Pre-Owned,Automatic,2015,Hyundai,Sonata SE,,
1G1PC5SG0G7123904,No accidents reported to CARFAX,Sedan,No other damage reported to CARFAX,FWD,4 Cyl 1.8 L,Gray,Gasoline,Blue,"New Windsor, NY ","33,530",CARFAX 1-Owner vehicle,Personal lease vehicle,"10,900.00",Regular oil changes,Automatic,2016,Chevrolet,Cruze LS,,
2FMHK6CC8BBD21951,No accidents reported to CARFAX,SUV,No other damage reported to CARFAX,AWD,6 Cyl 3.5 L,Gray,Gasoline,Tan,"Copiague, NY ","48,149",CARFAX 1-Owner vehicle,Personal vehicle,"9,980.00",Service history records,Automatic,2011,Ford,Flex SEL,,
2T1BURHE2GC595161,No accidents reported to CARFAX,Sedan,No other damage reported to CARFAX,FWD,4 Cyl 1.8 L,Gray,Gasoline,Unspecified,"Hillside, NJ ","44,183",CARFAX 1-Owner vehicle,Personal vehicle,"13,877.00",Regular oil changes,Automatic,2016,Toyota,Corolla S,Plus,
3N1AB7AP2EY300545,No accidents reported to CARFAX,Sedan,No other damage reported to CARFAX,FWD,4 Cyl 1.8 L,White,Gasoline,Black,"Englewood, NJ ","26,492",CARFAX 1-Owner vehicle,Personal lease vehicle,"11,494.00",Service history records,Automatic,2014,Nissan,Sentra SR,,
1FADP3N28EL446482,No accidents reported to CARFAX,Hatchback,No other damage reported to CARFAX,FWD,4 Cyl 2.0 L,Silver,Gasoline,Unspecified,"Yonkers, NY ","22,588",CARFAX 1-Owner vehicle,Service history records,"10,985.00",At least 1 open recall,Automatic,2014,Ford,Focus Titanium,,
WMWXS5C50FT828633,No accidents reported to CARFAX,Hatchback,No other damage reported to CARFAX,FWD,3 Cyl 1.5 L,Red,Gasoline,Black,"Edison, NJ ","38,774",CARFAX 1-Owner vehicle,Personal lease vehicle,"14,500.00",Service history records,Automatic,2015,Mini,Cooper ,,
JN8AE2KP1C9046498,No accidents reported to CARFAX,Minivan,No other damage reported to CARFAX,FWD,6 Cyl 3.5 L,Unspecified,Gasoline,Unspecified,"Inwood, NY ","99,480",CARFAX 1-Owner vehicle,Personal vehicle,"7,592.00",Service history records,Automatic,2012,Nissan,Quest S,,
2G1FA1E36E9210740,No accidents reported to CARFAX,Coupe,No other damage reported to CARFAX,RWD,6 Cyl 3.6 L,Red,Gasoline,Black,"Rahway, NJ ","51,688",CARFAX 1-Owner vehicle,Personal vehicle,"14,495.00",Service history records,Automatic,2014,Chevrolet,Camaro LS,LS2,
19XFB2F52FE238015,No accidents reported to CARFAX,Sedan,No other damage reported to CARFAX,FWD,4 Cyl 1.8 L,Red,Gasoline,Tan,"Woodside, NY ","13,290",CARFAX 1-Owner vehicle,Personal lease vehicle,"13,333.00",Service history records,Automatic,2015,Honda,Civic LX,,
ZACCJBBT0FPB75648,No accidents reported to CARFAX,SUV,No other damage reported to CARFAX,4WD,4 Cyl 2.4 L,Orange,Gasoline,Tan,"Great Neck, NY ","47,790",CARFAX 1-Owner vehicle,Personal vehicle,"13,695.00",Service history records,Automatic,2015,Jeep,Renegade Latitude,,
19XFB2F72FE271565,No accidents reported to CARFAX,Sedan,No other damage reported to CARFAX,FWD,4 Cyl 1.8 L,Gray,Gasoline,Black,"Cortlandt Manor, NY ","31,016",CARFAX 1-Owner vehicle,Personal lease vehicle,"14,649.00",Service history records,Automatic,2015,Honda,Civic SE,,
2T1CF22P81C465585,No accidents reported to CARFAX,Coupe,No other damage reported to CARFAX,FWD,6 Cyl 3.0 L,Black,Gasoline,Black,"Tarrytown, NY ","101,008",CARFAX 1-Owner vehicle,Personal lease vehicle,"4,555.00",Service history records,Automatic,2001,Toyota,Camry,Solara SLE,
2HKYF18536H538386,No accidents reported to CARFAX,SUV,No other damage reported to CARFAX,4WD,6 Cyl 3.5 L,Black,Gasoline,Brown,"UNION CITY, NJ ","97,956",CARFAX 1-Owner vehicle,Personal vehicle,"7,995.00",Service history records,Automatic,2006,Honda,Pilot EXL,,
JM1GJ1U53G1426678,No accidents reported to CARFAX,Sedan,No other damage reported to CARFAX,FWD,4 Cyl 2.5 L,White,Gasoline,Black,"Hillside, NJ ","27,549",CARFAX 1-Owner vehicle,Personal lease vehicle,"14,777.00",Service history records,Automatic,2016,Mazda,Mazda6 i,Sport,
3VWB17AJ9FM312956,No accidents reported to CARFAX,Sedan,No other damage reported to CARFAX,FWD,4 Cyl 1.8 L,Black,Gasoline,Black,"Stamford, CT ","44,799",CARFAX 1-Owner vehicle,Service history records,"11,900.00",VW WorldAuto Certified Pre-Owned,Manual,2015,Volkswagen,Jetta SE,,
JHMGE8H4XAC032877,No accidents reported to CARFAX,Hatchback,No other damage reported to CARFAX,FWD,4 Cyl 1.5 L,Red,Gasoline,Black,"Staten Island, NY ","9,240",CARFAX 1-Owner vehicle,Personal vehicle,"7,995.00",Service history records,Automatic,2010,Honda,Fit Sport,,
1FADP3K26EL164667,No accidents reported to CARFAX,Hatchback,No other damage reported to CARFAX,FWD,4 Cyl 2.0 L,Black,Gasoline,Black,"Mahopac, NY ","61,563",CARFAX 1-Owner vehicle,Service history records,"9,936.00",At least 1 open recall,Automatic,2014,Ford,Focus SE,,
